Year,Month,Time Period,Survey Sequence,Zone,Atlantic Brant,Canada Goose,Snow Goose,Greater White-fronted Goose,American Black Duck,Mallard,Northern Pintail,American Green-winged Teal,Blue-winged Teal,Gadwall,American Wigeon,Northern Shoveler,Wood Duck,Canvasback,Redhead,Scaup,Ring-necked Duck,Common Merganser,Red-breasted Merganser,Hooded Merganser,Mergansers,Ruddy Duck,White-winged Scoter,Surf Scoter,Black Scoter,Scoters,Bufflehead,Common Goldeneye,Long-tailed Duck,Mute Swan,Tundra Swan,American Coot
2007,December,,141,10,876,110,0,0,328,177,5,0,0,4,0,2,0,0,0,0,90,0,0,0,68,1157,0,0,0,0,1757,0,0,2,40,0
2007,December,,141,11,0,0,20,0,878,91,310,5,0,35,10,10,0,0,0,0,28,0,0,0,15,160,0,0,0,0,111,0,0,5,0,0
2008,January,,142,1,0,13949,0,0,110,3,0,0,0,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2008,January,,142,2,0,2788,0,0,12,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,January,,142,3,0,8978,0,0,188,1206,0,25,0,0,0,145,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,0
2008,January,,142,4,0,10955,5850,0,58,478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2008,January,,142,5,0,15838,19450,0,578,6011,820,880,0,491,25,4,2,175,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,164,0
2008,January,,142,6,0,7593,38200,0,2378,4342,3500,520,0,83,5,860,12,0,0,0,0,0,0,0,29,0,0,0,0,0,10,0,0,1,92,0
2008,January,,142,7,0,4052,20802,0,1921,661,980,535,0,150,700,40,0,0,0,0,50,0,0,0,12,4,0,0,0,0,2,0,0,9,174,0
2008,January,,142,8,0,724,6650,0,398,44,0,306,0,6,10,70,0,0,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0
2008,January,,142,9,0,960,0,0,431,24,0,50,0,0,0,0,0,1100,0,0,0,0,0,0,0,5,0,0,0,0,33,0,0,0,0,0
2008,January,,142,10,1300,200,700,0,1105,79,10,10,0,0,0,0,0,10,0,550,0,0,0,0,42,175,0,0,0,0,434,2,0,0,0,0
2008,January,,142,11,0,1758,0,0,1368,230,160,152,0,105,262,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,10,0,0,2,0,0
2008,October,,143,1,0,185,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
2008,October,,143,2,0,547,0,0,0,37,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,3,0,4080,0,0,72,120,25,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2008,October,,143,4,0,2557,304,0,91,1177,25,834,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,5,0,3344,2183,0,685,552,3578,760,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,6,0,1621,1,0,176,169,141,1360,150,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,7,0,1008,1200,0,333,183,6475,4657,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,8,0,172,0,0,0,0,0,33,0,0,0,77,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
2008,October,,143,9,26,376,0,0,8,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,10,0,360,0,0,0,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,October,,143,11,0,133,0,0,49,2,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2008,November,,144,1,0,1010,0,0,0,316,0,2,0,0,0,430,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,3,0,0
2008,November,,144,2,0,571,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2008,November,,144,3,0,6096,10000,0,183,141,105,225,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,3,5,0
2008,November,,144,4,0,3308,0,0,67,253,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,November,,144,5,0,5068,19188,0,1004,3108,2609,3038,0,656,20,529,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
2008,November,,144,6,0,1880,0,0,789,631,20,1410,0,303,0,120,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2008,November,,144,7,0,1108,18420,0,1219,140,868,1095,0,304,192,124,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2008,November,,144,8,0,482,1000,0,97,21,0,90,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,November,,144,9,26,682,0,0,326,5,0,30,0,20,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,35,0,0,0,0,0
2008,November,,144,10,0,404,0,0,72,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0
2008,November,,144,11,0,102,0,0,326,71,502,40,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,4,0,0
2008,December,,145,1,0,17595,0,0,33,10,0,0,0,0,0,570,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
2008,December,,145,2,0,5276,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
2008,December,,145,3,0,14233,2080,0,255,689,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,80,0,0,0,0,30,0,0,0,25,0
2008,December,,145,4,0,5197,21445,0,267,992,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,December,,145,5,0,9684,44025,0,1339,5489,3339,215,0,405,3,231,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,44,0
2008,December,,145,6,0,6429,61000,0,3896,2203,112,270,0,601,40,1250,0,0,0,0,0,0,0,0,0,5,0,0,0,0,300,0,0,0,0,0
2008,December,,145,7,0,2616,84520,0,1894,555,640,40,0,103,0,365,26,0,0,0,0,0,0,0,0,91,0,0,0,25,0,0,0,0,58,0
2008,December,,145,8,0,2416,1305,0,376,177,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,55,0,0,0,0,6,0,0,0,0,0
2008,December,,145,9,163,1108,0,0,375,74,0,0,0,0,0,0,15,350,0,0,0,0,0,0,0,36,0,0,0,0,246,0,0,0,0,0
2008,December,,145,10,335,2321,0,0,484,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,0,0,0,0,574,0,0,0,0,0
2008,December,,145,11,0,2492,0,0,1340,159,170,0,0,200,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,175,0,0,0,0,0
2009,January,,146,1,0,3894,0,0,127,70,0,0,0,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0
2009,January,,146,2,0,4394,0,0,103,300,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
2009,January,,146,3,0,12206,3000,0,527,1068,0,0,0,2,20,120,0,0,0,0,0,0,0,0,4,150,0,0,0,0,25,0,0,0,48,0
2009,January,,146,4,0,3280,3200,0,294,882,6,0,0,0,0,0,0,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2009,January,,146,5,0,12125,32962,0,1366,10558,3557,300,0,130,10,100,0,0,0,0,0,0,0,0,60,0,0,0,0,0,43,0,0,0,154,0
2009,January,,146,6,0,1648,46075,0,2997,2224,20,220,0,681,30,750,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,4,0
2009,January,,146,7,0,3888,42802,0,2021,597,0,0,0,326,150,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,13,0
2009,January,,146,8,0,2421,10575,0,368,200,60,0,0,2,5,250,0,0,0,0,0,0,0,0,0,66,0,0,0,0,11,0,0,0,0,0
2009,January,,146,9,4,850,230,0,186,60,0,0,0,0,0,0,0,320,0,0,0,0,0,0,8,0,0,0,0,0,89,0,3,0,0,0
2009,January,,146,10,215,462,5000,0,289,104,0,0,0,0,1,50,0,0,0,0,0,0,0,0,8,200,0,0,0,0,128,0,0,0,4,0
2009,January,,146,11,0,2730,200,0,1094,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0
2009,October,,147,1,0,2103,200,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
2009,October,,147,2,0,1093,0,0,3,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,October,,147,3,0,9268,0,0,47,76,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,October,,147,4,0,1850,0,0,55,590,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2009,October,,147,5,0,6626,4250,0,747,371,1820,2757,0,470,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,October,,147,6,0,1893,0,0,1160,166,1280,1750,0,261,2,724,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009,October,,147,7,0,1912,8600,0,1238,401,4415,14940,180,36,0,190,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2009,October,,147,8,0,2063,3060,0,362,400,200,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,October,,147,9,0,60,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,October,,147,10,0,150,0,0,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,October,,147,11,0,1244,0,0,160,64,60,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2009,November,,148,1,0,2927,0,0,4,20,0,0,0,0,0,600,0,0,0,0,200,0,0,0,82,200,0,0,0,0,0,0,0,0,0,0
2009,November,,148,2,0,1050,0,0,0,54,0,0,0,10,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,November,,148,3,0,7469,0,0,0,38,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2009,November,,148,4,0,5509,3000,0,209,853,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,November,,148,5,0,9041,37100,0,1079,2064,7555,10081,0,318,45,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0
2009,November,,148,6,0,2200,500,0,997,1140,356,3662,20,225,80,155,0,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2009,November,,148,7,0,4534,14200,0,1468,961,12740,14824,0,195,80,260,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
2009,November,,148,8,0,3496,0,0,267,120,1,0,0,15,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0
2009,November,,148,9,115,708,0,0,112,58,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,205,0,7,0,0,0
2009,November,,148,10,78,245,0,0,202,60,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,7,199,0,0,0,0,0
2009,November,,148,11,0,625,0,0,270,175,336,0,0,47,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
2009,December,,149,1,0,7447,0,0,220,327,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,1,0,0
2009,December,,149,2,0,2346,0,0,26,607,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0
2009,December,,149,3,0,18519,8000,0,306,1492,0,10,0,0,0,25,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,213
2009,December,,149,4,0,3306,22600,0,388,324,20,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,December,,149,5,0,9745,113910,0,1460,4926,1641,2110,0,457,20,185,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,114,8
2009,December,,149,6,0,3220,2000,0,2721,616,225,2000,0,701,17,552,0,0,0,0,0,0,0,8,0,200,0,0,0,0,0,0,0,0,22,1049
2009,December,,149,7,0,5588,27000,0,3390,3959,16201,22120,0,412,50,336,7,0,0,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,101,150
2009,December,,149,8,0,2635,1500,0,312,46,0,150,0,2,0,120,0,0,0,0,0,0,0,0,0,100,0,0,0,0,6,0,0,0,0,0
2009,December,,149,9,150,471,4000,0,408,86,0,0,0,17,1,0,0,600,0,0,0,0,0,4,0,0,0,0,0,0,548,0,5,0,0,0
2009,December,,149,10,410,375,0,0,281,140,0,0,0,0,1,0,0,0,0,0,312,0,20,2,0,0,0,0,0,5,1133,0,22,0,0,20
2009,December,,149,11,0,260,15000,0,277,36,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,88,0,0,0,0,0
2010,January,,150,1,0,1027,0,0,73,240,0,0,0,0,0,300,0,0,0,1000,0,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0
2010,January,,150,2,0,5477,0,0,70,159,0,0,0,0,0,0,0,0,0,0,70,2,0,0,0,60,0,0,0,0,0,0,0,12,0,0
2010,January,,150,3,0,10592,3000,0,192,309,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,60,0
2010,January,,150,4,0,3933,3345,0,198,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,January,,150,5,0,7770,24200,0,3011,3484,0,2,0,20,0,0,4,0,0,0,0,2,0,0,0,60,0,0,0,0,2,0,0,0,65,0
2010,January,,150,6,0,6255,10521,0,3337,2663,51,7,0,562,12,8,0,0,0,2,0,135,0,0,0,71,0,0,0,0,0,0,0,0,0,0
2010,January,,150,7,0,4551,2014,0,3139,1974,1942,0,0,4,35,0,0,0,0,0,20,21,0,6,0,0,0,0,0,0,0,0,0,0,54,0
2010,January,,150,8,0,2917,11000,0,447,193,0,30,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,January,,150,9,131,2810,0,0,307,121,0,0,0,0,0,0,0,850,0,0,0,0,2,0,0,0,0,0,0,0,400,6,0,0,36,0
2010,January,,150,10,373,1965,0,0,800,435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,0,0,0,0,837,72,6,0,0,0
2010,January,,150,11,0,852,0,0,151,67,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,25,0,0,0,0,24,0,0,0,0,0
2010,October,,151,1,0,918,0,0,36,6,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2010,October,,151,2,0,120,0,0,0,5,0,50,0,220,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2010,October,,151,3,0,8636,0,0,154,253,324,606,0,60,0,120,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0
2010,October,,151,4,0,3883,500,0,57,207,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2010,October,,151,5,0,5296,14860,0,2825,4917,13286,10812,20,278,230,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2010,October,,151,6,0,4441,0,0,3028,350,4217,4845,0,100,149,146,21,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,72
2010,October,,151,7,0,1773,14100,0,861,274,5106,6076,0,520,112,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
2010,October,,151,8,0,840,8500,0,820,227,80,70,0,0,0,2000,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
2010,October,,151,9,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,October,,151,10,450,355,0,0,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2010,October,,151,11,0,21,0,0,44,8,170,260,0,0,20,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0
2010,November,Early,152,5,0,7205,4751,0,3687,6654,3960,2995,0,638,40,190,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,34,65
2010,November,Early,152,6,0,2136,10130,0,805,590,411,1540,0,130,109,40,14,0,0,0,40,0,0,0,0,585,0,0,0,0,0,0,0,0,0,462
2010,November,Early,152,7,0,3101,9200,0,1822,815,1700,2473,0,456,122,606,82,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2010,November,Late,153,5,0,7385,28000,0,6519,14949,1574,1158,0,110,20,385,0,0,0,0,0,0,0,11,0,42,0,0,0,0,3,0,0,0,147,30
2010,November,Late,153,6,0,1868,6000,0,1057,855,125,1250,0,325,0,160,0,0,0,0,60,0,0,0,0,99,0,0,0,0,22,0,0,0,3,144
2010,November,Late,153,7,0,3472,30500,0,3222,1019,2303,2730,0,200,35,1622,6,0,0,0,150,0,0,20,0,0,0,0,0,0,0,0,0,0,46,0
2010,December,Early,154,5,0,6755,40500,0,3333,17662,24,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,8,0,0,30,0
2010,December,Early,154,6,0,6314,9450,0,4411,858,770,160,0,100,2,129,0,0,0,0,0,0,0,45,0,17,0,0,0,0,0,0,0,0,0,0
2010,December,Early,154,7,0,5285,57000,0,2423,632,212,24,0,38,30,32,0,0,0,0,2,0,0,0,0,10,0,0,0,0,6,0,0,0,16,0
2010,December,Late,155,5,0,9948,18656,0,4170,5901,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,50,0,0,0,3,0
2010,December,Late,155,6,0,1940,16500,0,2935,3348,18,20,0,30,0,0,2,500,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,13,0
2010,December,Late,155,7,0,3803,17835,0,2486,628,65,85,0,64,62,10,0,0,0,35,210,1,0,16,0,0,0,0,0,0,0,4,0,0,9,0
2011,January,MWS,156,1,0,11799,0,0,0,210,0,0,0,0,0,0,0,0,0,0,150,60,0,0,0,20,0,0,0,0,0,0,0,0,0,0
2011,January,MWS,156,2,0,6234,0,0,10,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0
2011,January,MWS,156,3,0,14735,0,0,97,102,0,0,0,0,0,40,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,January,MWS,156,4,0,3788,0,0,120,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2011,January,MWS,156,5,0,5782,13505,0,714,2994,400,20,0,40,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,213,0
2011,January,MWS,156,6,0,3122,41200,0,1975,1546,503,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
2011,January,MWS,156,7,0,3524,52451,0,1449,1074,56,30,0,157,46,0,0,0,0,0,4,0,0,11,0,150,0,0,0,0,8,0,0,0,30,0
2011,January,MWS,156,8,0,772,25000,0,407,96,2,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
2011,January,MWS,156,9,0,130,0,0,328,11,0,0,0,0,0,0,0,700,0,0,0,0,6,0,0,0,0,0,0,0,60,0,0,0,0,0
2011,January,MWS,156,10,525,160,0,0,230,30,0,0,0,1,4,0,0,0,0,320,0,0,0,10,0,572,0,0,0,64,135,0,0,2,0,0
2011,January,MWS,156,11,0,460,0,0,255,214,82,0,0,12,192,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,52,2,0,7,0,0
2011,January,Late,157,5,0,2963,23000,0,2023,5460,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,10,0
2011,January,Late,157,6,0,6237,101,0,1710,603,0,0,0,0,0,50,0,0,0,0,0,54,0,0,0,20,0,0,0,0,0,0,0,0,20,60
2011,January,Late,157,7,0,4297,25635,0,2139,655,100,0,0,65,55,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,24,0,0,0,149,30
2011,October,Early,158,5,0,7327,7300,0,593,373,6997,1260,20,0,120,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,October,Early,158,6,0,1257,0,0,647,327,6040,5800,400,10,259,627,16,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,561
2011,October,Early,158,7,0,3033,2100,0,722,252,1227,761,35,23,247,0,75,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0
2011,October,Late,159,5,0,2693,9800,0,1620,2908,1354,853,0,193,87,195,71,0,0,0,0,10,0,0,0,10,0,0,0,0,0,2,0,0,0,0
2011,October,Late,159,6,0,920,3000,0,606,324,442,3282,0,12,10,1062,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,738
2011,October,Late,159,7,0,1773,15050,0,1748,449,778,2808,0,285,60,58,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2011,November,Late,160,,0,3690,24600,0,1085,5240,322,400,0,283,0,212,1,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,2,79,14
2011,November,Late,160,,0,30,0,0,545,373,500,2350,0,599,0,844,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,8,265
2011,November,Late,160,,0,2440,13100,0,2463,670,130,3073,0,810,30,120,20,0,0,0,400,0,0,0,0,135,0,0,0,0,6,0,0,0,277,0
2011,December,Early,161,1,0,2870,0,0,28,354,0,0,0,40,0,700,0,0,0,7,0,0,0,0,0,120,0,0,0,0,27,0,0,4,0,200
2011,December,Early,161,2,0,4302,0,0,12,218,400,300,0,60,0,200,26,0,0,0,0,0,0,0,0,16,0,0,0,0,45,0,0,54,0,2327
2011,December,Early,161,3,0,5565,6300,0,77,216,0,40,0,0,0,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
2011,December,Early,161,4,0,1099,17000,0,129,201,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
2011,December,Early,161,5,0,6790,28953,0,1975,5432,1050,582,0,273,20,555,0,0,0,0,0,0,0,10,0,20,0,0,0,2,0,0,0,2,48,62
2011,December,Early,161,6,0,565,6160,0,1998,1681,512,1873,0,1330,0,1735,0,0,0,0,0,0,0,0,0,41,0,0,0,0,11,0,0,1,4,507
2011,December,Early,161,7,0,4198,56300,0,2560,1437,286,3285,0,113,20,480,83,0,0,2,356,0,0,14,0,60,0,0,0,0,11,0,0,0,290,0
2011,December,Early,161,8,0,2031,6001,0,616,166,0,400,0,10,0,550,0,300,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,1,1,0
2011,December,Early,161,9,0,60,0,0,58,30,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0
2011,December,Early,161,10,278,163,0,0,289,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,626,40,1,0,0,0
2011,December,Early,161,11,0,729,0,0,715,305,455,200,0,400,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,200
2011,December,Late,162,5,0,3853,39110,0,1257,4979,420,365,0,242,0,21,30,0,0,0,120,4,0,41,0,0,0,0,0,0,20,0,0,2,55,113
2011,December,Late,162,6,0,2028,31615,0,846,1105,0,2353,0,1260,0,712,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,20,675
2011,December,Late,162,7,0,2715,95671,0,2266,650,50,436,0,650,116,60,0,0,0,0,320,0,0,0,0,20,0,0,0,0,24,0,0,2,14,20
2012,January,MWS,163,1,0,6559,0,0,190,370,0,0,0,1,0,260,0,0,0,0,970,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,January,MWS,163,2,0,4652,0,0,75,254,0,0,0,201,0,50,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,22,0,395
2012,January,MWS,163,3,0,9505,2550,0,183,468,0,0,0,0,0,175,0,0,0,0,160,0,0,4,0,0,0,0,0,0,0,0,0,5,0,90
2012,January,MWS,163,4,0,2797,3001,0,240,160,0,20,0,20,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,January,MWS,163,5,0,6494,20000,0,1473,4091,225,155,0,16,0,10,0,0,0,0,0,30,0,33,0,0,0,0,0,0,0,0,0,2,37,10
2012,January,MWS,163,6,0,2172,21400,0,1036,1109,332,270,0,40,13,533,0,0,0,24,0,0,0,16,0,35,0,0,0,0,0,0,0,0,38,1060
2012,January,MWS,163,7,0,2327,103301,0,1640,1120,375,754,0,416,107,11,0,0,0,0,175,0,0,54,0,0,0,0,0,0,0,0,0,0,35,0
2012,January,MWS,163,8,0,2699,10000,0,540,95,10,0,0,20,0,180,0,700,0,0,0,0,0,14,0,25,0,0,0,0,12,0,0,0,4,0
2012,January,MWS,163,9,500,330,0,0,155,38,10,0,0,18,0,0,12,0,0,0,0,0,0,20,0,1,0,0,0,0,345,24,0,0,0,0
2012,January,MWS,163,10,250,81,0,0,511,223,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,294,0,0,0,0,219,13,0,0,64,0
2012,January,MWS,163,11,0,1336,0,0,464,140,154,0,0,400,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,112,5,10,10,0,100
2012,January,Late,164,5,0,4696,23401,0,981,5968,577,82,0,460,30,170,10,0,0,0,0,7,0,12,0,0,0,0,0,0,6,3,0,0,48,110
2012,January,Late,164,6,0,3680,11550,0,1337,1693,650,594,0,315,40,495,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,474
2012,January,Late,164,7,0,2582,131052,0,2317,425,539,620,0,948,25,106,0,0,0,0,273,0,0,19,0,0,0,0,0,0,12,3,0,0,27,60
2012,October,Early,165,5,0,4596,750,0,734,921,1314,2029,70,0,14,446,60,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2,0,0
2012,October,Early,165,6,0,1054,110,0,286,88,50,2195,0,50,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
2012,October,Early,165,7,0,1006,0,0,972,609,272,749,4,0,0,42,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
